arrival_date,terminal,vessel_calls,avg_turnaround,avg_dwell,total_teu,delay_count,delay_rate
2019-03-19,Yang Ming,4,101.35,1.55,40093,0,0.0
2019-03-20,APM Terminals,7,89.34285714285714,2.2142857142857144,64190,1,0.143
2019-03-20,China Shipping,2,92.25,2.05,13902,0,0.0
2019-03-20,Everport,1,103.9,3.1,15202,0,0.0
2019-03-20,TraPac,5,90.52000000000001,2.54,61067,1,0.2
2019-03-20,Yang Ming,10,89.2,2.0,90574,2,0.2
2019-03-21,APM Terminals,3,105.0,2.1,29225,0,0.0
2019-03-21,China Shipping,6,92.66666666666667,2.1999999999999997,58346,1,0.167
2019-03-21,Everport,7,92.84285714285714,2.1285714285714286,70498,1,0.143
2019-03-21,TraPac,9,95.85555555555555,2.088888888888889,79835,0,0.0
2019-03-21,Yang Ming,5,93.86,1.4,18400,1,0.2
2019-03-22,APM Terminals,6,95.8,1.95,35252,0,0.0
2019-03-22,China Shipping,9,88.23333333333333,2.1555555555555554,77194,3,0.333
2019-03-22,Everport,6,93.06666666666666,2.466666666666667,73600,1,0.167
2019-03-22,TraPac,7,84.25714285714285,2.3285714285714287,80447,2,0.286
2019-03-22,Yang Ming,6,77.18333333333332,1.9000000000000001,52830,1,0.167
2019-03-23,APM Terminals,4,87.775,1.5750000000000002,35500,0,0.0
2019-03-23,China Shipping,5,93.44,2.1,50838,1,0.2
2019-03-23,Everport,7,86.78571428571429,2.4857142857142853,82685,3,0.429
2019-03-23,TraPac,4,93.125,2.1,41781,0,0.0
2019-03-23,Yang Ming,4,101.625,2.1,34120,0,0.0
2019-03-24,APM Terminals,5,85.2,1.8800000000000001,38941,0,0.0
2019-03-24,China Shipping,10,86.97999999999999,2.1100000000000003,116126,3,0.3
2019-03-24,Everport,4,86.65,2.125,24658,1,0.25
2019-03-24,TraPac,9,91.58888888888889,2.566666666666667,93846,2,0.222
2019-03-24,Yang Ming,4,81.3,2.325,48635,1,0.25
2019-03-25,APM Terminals,9,87.86666666666666,2.488888888888889,110860,2,0.222
2019-03-25,China Shipping,5,83.22,1.7399999999999998,32528,1,0.2
2019-03-25,Everport,3,80.26666666666667,2.1999999999999997,39713,1,0.333
2019-03-25,TraPac,6,87.39999999999999,2.2333333333333334,69936,0,0.0
2019-03-25,Yang Ming,5,92.54,1.9,58863,0,0.0
2019-03-26,APM Terminals,4,95.7,2.35,35840,0,0.0
2019-03-26,China Shipping,5,98.08,2.18,46214,0,0.0
2019-03-26,Everport,7,89.62857142857142,2.1142857142857143,76420,4,0.571
2019-03-26,TraPac,7,97.07142857142857,1.9428571428571428,61802,1,0.143
2019-03-26,Yang Ming,6,88.21666666666665,1.7333333333333334,40960,0,0.0
2019-03-27,APM Terminals,5,86.6,1.8199999999999998,40162,1,0.2
2019-03-27,China Shipping,5,76.17999999999999,1.7600000000000002,39214,0,0.0
2019-03-27,Everport,3,80.43333333333332,2.1333333333333333,28514,0,0.0
2019-03-27,TraPac,4,103.375,2.25,44380,1,0.25
2019-03-27,Yang Ming,7,87.32857142857142,2.242857142857143,91431,0,0.0
2019-03-28,APM Terminals,7,86.11428571428571,2.042857142857143,71810,0,0.0
2019-03-28,China Shipping,7,74.01428571428572,2.4,68357,0,0.0
2019-03-28,Everport,3,79.16666666666667,2.733333333333333,37110,2,0.667
2019-03-28,TraPac,7,92.81428571428572,2.142857142857143,83757,1,0.143
2019-03-28,Yang Ming,5,87.0,1.8399999999999999,31140,0,0.0
2019-03-29,APM Terminals,4,90.275,2.275,41656,0,0.0
2019-03-29,China Shipping,7,92.7,1.8714285714285714,63644,1,0.143
2019-03-29,Everport,3,91.03333333333335,2.0,36660,0,0.0
2019-03-29,TraPac,5,82.67999999999999,1.3,27538,2,0.4
2019-03-29,Yang Ming,4,91.2,2.5,34686,0,0.0
2019-03-30,APM Terminals,9,95.26666666666667,2.1444444444444444,93683,0,0.0
2019-03-30,China Shipping,5,93.52000000000001,2.08,56301,1,0.2
2019-03-30,Everport,5,93.97999999999999,2.08,47547,2,0.4
2019-03-30,TraPac,7,89.18571428571428,2.2142857142857144,61166,1,0.143
2019-03-30,Yang Ming,2,89.6,2.05,17305,0,0.0
2019-03-31,APM Terminals,6,88.53333333333335,2.15,59264,2,0.333
2019-03-31,China Shipping,5,91.08,2.18,47012,0,0.0
2019-03-31,Everport,5,85.16,2.1399999999999997,55774,0,0.0
2019-03-31,TraPac,3,92.36666666666667,2.1999999999999997,30774,0,0.0
2019-03-31,Yang Ming,3,105.03333333333335,2.4,35487,1,0.333
2019-04-01,APM Terminals,10,88.33,2.25,107186,2,0.2
2019-04-01,China Shipping,4,91.6,1.925,35326,0,0.0
2019-04-01,Everport,2,91.55000000000001,1.35,8651,0,0.0
2019-04-01,TraPac,6,105.61666666666667,2.0166666666666666,57450,0,0.0
2019-04-01,Yang Ming,8,87.225,2.5,88705,1,0.125
2019-04-02,APM Terminals,3,96.60000000000001,1.6333333333333335,11223,0,0.0
2019-04-02,China Shipping,1,74.3,2.4,6337,1,1.0
2019-04-02,Everport,5,90.03999999999999,2.82,69747,0,0.0
2019-04-02,TraPac,3,89.23333333333333,2.566666666666667,44146,0,0.0
2019-04-02,Yang Ming,6,98.35000000000001,2.5500000000000003,77554,2,0.333
2019-04-03,APM Terminals,5,84.66,2.0,37928,0,0.0
2019-04-03,China Shipping,6,96.5,2.4833333333333334,78178,1,0.167
2019-04-03,Everport,10,98.45,1.8800000000000001,99130,1,0.1
2019-04-03,TraPac,4,98.975,2.3,35675,2,0.5
2019-04-03,Yang Ming,4,94.1,2.05,30989,1,0.25
2019-04-04,APM Terminals,5,90.58,2.54,68404,1,0.2
2019-04-04,China Shipping,1,70.4,2.0,10136,0,0.0
2019-04-04,Everport,4,82.6,2.225,41037,0,0.0
2019-04-04,TraPac,4,68.625,2.05,41016,0,0.0
2019-04-04,Yang Ming,6,84.35000000000001,1.8833333333333335,50512,2,0.333
2019-04-05,APM Terminals,7,80.65714285714286,2.257142857142857,69456,1,0.143
2019-04-05,China Shipping,4,86.8,2.325,55518,0,0.0
2019-04-05,Everport,6,99.25,1.7833333333333332,44953,1,0.167
2019-04-05,TraPac,4,87.15,2.2,57714,0,0.0
2019-04-05,Yang Ming,5,104.52000000000001,2.04,40836,0,0.0
2019-04-06,APM Terminals,4,101.2,2.625,45331,1,0.25
2019-04-06,China Shipping,6,98.18333333333334,2.1,61204,1,0.167
2019-04-06,Everport,3,87.83333333333333,2.266666666666667,24683,2,0.667
2019-04-06,TraPac,4,85.575,2.05,37571,0,0.0
2019-04-06,Yang Ming,3,80.66666666666667,2.433333333333333,33503,0,0.0
2019-04-07,APM Terminals,4,90.75,2.15,45612,0,0.0
2019-04-07,China Shipping,6,93.56666666666666,2.316666666666667,64504,2,0.333
2019-04-07,Everport,9,95.3111111111111,2.0,78254,2,0.222
2019-04-07,TraPac,3,77.73333333333333,2.2666666666666666,29762,0,0.0
2019-04-07,Yang Ming,3,95.26666666666667,1.8666666666666665,27023,1,0.333
2019-04-08,APM Terminals,6,96.58333333333333,2.3833333333333333,71609,1,0.167
2019-04-08,China Shipping,4,90.2,2.7,47177,1,0.25
2019-04-08,Everport,4,96.9,2.0,23865,0,0.0
2019-04-08,TraPac,5,86.94,1.6800000000000002,43345,0,0.0
2019-04-08,Yang Ming,5,84.53999999999999,1.8200000000000003,33677,0,0.0
2019-04-09,APM Terminals,3,92.8,1.6666666666666667,20420,0,0.0
2019-04-09,China Shipping,4,75.55,1.9,34949,0,0.0
2019-04-09,Everport,8,92.0875,2.2875,92781,0,0.0
2019-04-09,TraPac,4,92.5,2.4,54752,1,0.25
2019-04-09,Yang Ming,4,98.575,2.15,43652,0,0.0
2019-04-10,APM Terminals,6,88.98333333333333,1.8666666666666665,54293,1,0.167
2019-04-10,China Shipping,6,85.91666666666667,1.8499999999999999,43019,1,0.167
2019-04-10,Everport,7,87.60000000000001,2.1857142857142855,70979,0,0.0
2019-04-10,TraPac,3,93.66666666666667,2.4333333333333336,37295,1,0.333
2019-04-10,Yang Ming,7,107.74285714285713,2.1714285714285713,68143,0,0.0
2019-04-11,APM Terminals,4,101.2,1.7999999999999998,30133,1,0.25
2019-04-11,China Shipping,9,92.80000000000001,2.2222222222222223,80828,0,0.0
2019-04-11,Everport,7,90.54285714285713,2.0571428571428574,73244,1,0.143
2019-04-11,TraPac,5,99.24,2.16,46791,0,0.0
2019-04-11,Yang Ming,7,94.71428571428571,2.0,65592,1,0.143
2019-04-12,APM Terminals,2,101.0,1.7,22397,0,0.0
2019-04-12,China Shipping,5,91.32000000000001,2.3200000000000003,46937,0,0.0
2019-04-12,Everport,5,96.26,1.9600000000000002,42842,1,0.2
2019-04-12,TraPac,4,101.025,2.625,44282,0,0.0
2019-04-12,Yang Ming,9,91.23333333333333,1.8777777777777775,57280,2,0.222
2019-04-13,APM Terminals,4,85.02499999999999,2.55,51804,0,0.0
2019-04-13,China Shipping,8,84.525,2.125,70454,2,0.25
2019-04-13,Everport,3,84.43333333333334,2.2333333333333334,29550,0,0.0
2019-04-13,TraPac,7,85.52857142857144,1.9857142857142858,73384,0,0.0
2019-04-13,Yang Ming,5,86.82000000000001,2.98,69279,0,0.0
2019-04-14,APM Terminals,2,92.6,1.75,12648,0,0.0
2019-04-14,China Shipping,10,94.53,2.35,88848,4,0.4
2019-04-14,Everport,16,92.05625,2.23125,161390,3,0.188
2019-04-14,TraPac,2,72.5,2.45,26058,0,0.0
2019-04-14,Yang Ming,6,99.35000000000001,2.1166666666666667,51099,3,0.5
2019-04-15,APM Terminals,8,97.8625,2.0875,88055,0,0.0
2019-04-15,China Shipping,5,99.46000000000001,1.94,19704,2,0.4
2019-04-15,Everport,5,94.64,2.2,42528,1,0.2
2019-04-15,TraPac,2,87.4,1.9,19251,2,1.0
2019-04-15,Yang Ming,5,95.02000000000001,1.86,42093,1,0.2
2019-04-16,APM Terminals,5,82.36,2.04,52330,0,0.0
2019-04-16,China Shipping,6,98.08333333333333,2.2666666666666666,56356,2,0.333
2019-04-16,Everport,4,80.375,2.175,26571,1,0.25
2019-04-16,TraPac,7,91.55714285714285,2.185714285714286,58285,0,0.0
2019-04-16,Yang Ming,8,81.7875,2.0625,74857,4,0.5
2019-04-17,APM Terminals,5,91.94,2.0,55400,0,0.0
2019-04-17,China Shipping,4,92.0,1.975,35831,1,0.25
2019-04-17,Everport,3,82.7,1.6333333333333335,23744,1,0.333
2019-04-17,TraPac,6,98.86666666666667,1.75,49686,1,0.167
2019-04-17,Yang Ming,6,109.48333333333333,2.1666666666666665,61847,0,0.0
2019-04-18,APM Terminals,2,76.1,2.95,27769,0,0.0
2019-04-18,China Shipping,6,92.21666666666668,2.3666666666666667,52810,2,0.333
2019-04-18,Everport,5,86.47999999999999,1.72,31841,0,0.0
2019-04-18,TraPac,5,89.82000000000001,2.4,60377,0,0.0
2019-04-18,Yang Ming,9,87.88888888888889,2.0777777777777775,104229,1,0.111
2019-04-19,APM Terminals,3,89.5,1.8666666666666665,28352,0,0.0
2019-04-19,China Shipping,3,87.3,1.5999999999999999,23850,0,0.0
2019-04-19,Everport,6,97.36666666666667,2.25,48144,2,0.333
2019-04-19,TraPac,6,78.16666666666667,2.35,76824,2,0.333
2019-04-19,Yang Ming,4,89.05,2.475,44460,1,0.25
2019-04-20,APM Terminals,1,101.1,2.3,11459,0,0.0
2019-04-20,China Shipping,2,78.6,1.25,3157,0,0.0
2019-04-20,Everport,3,95.0,2.1,31292,1,0.333
2019-04-20,TraPac,4,85.725,2.35,36038,1,0.25
2019-04-20,Yang Ming,5,95.88,2.34,50865,1,0.2
2019-04-21,APM Terminals,5,90.28,1.8199999999999998,41206,1,0.2
2019-04-21,China Shipping,4,94.275,2.1500000000000004,46328,0,0.0
2019-04-21,Everport,11,91.54545454545455,2.0272727272727273,108182,1,0.091
2019-04-21,TraPac,8,86.4875,1.95,82661,0,0.0
2019-04-21,Yang Ming,5,88.9,2.0799999999999996,46548,1,0.2
2019-04-22,APM Terminals,4,88.725,2.15,43578,1,0.25
2019-04-22,China Shipping,9,84.6,2.111111111111111,90347,1,0.111
2019-04-22,Everport,6,86.55,2.066666666666667,49822,2,0.333
2019-04-22,TraPac,12,90.43333333333334,1.9416666666666667,100704,3,0.25
2019-04-22,Yang Ming,2,90.45,2.25,21345,0,0.0
2019-04-23,APM Terminals,7,78.91428571428571,1.6999999999999997,54560,0,0.0
2019-04-23,China Shipping,7,94.10000000000001,1.957142857142857,59679,2,0.286
2019-04-23,Everport,5,91.08,1.86,35581,1,0.2
2019-04-23,TraPac,6,94.18333333333334,2.433333333333333,57817,0,0.0
2019-04-23,Yang Ming,5,93.96000000000001,2.2399999999999998,51419,1,0.2
2019-04-24,APM Terminals,5,97.34,2.56,53928,0,0.0
2019-04-24,China Shipping,8,86.1375,2.4875,99356,1,0.125
2019-04-24,Everport,4,86.7,2.625,49187,1,0.25
2019-04-24,TraPac,4,85.45,2.1500000000000004,35701,1,0.25
2019-04-24,Yang Ming,2,88.55000000000001,1.9,18015,0,0.0
2019-04-25,APM Terminals,9,79.56666666666666,2.211111111111111,101566,2,0.222
2019-04-25,China Shipping,7,97.71428571428571,2.3714285714285714,75654,1,0.143
2019-04-25,Everport,7,98.85714285714286,2.042857142857143,68205,0,0.0
2019-04-25,TraPac,5,84.78,1.9600000000000002,52060,1,0.2
2019-04-25,Yang Ming,5,90.97999999999999,1.7399999999999998,36786,2,0.4
2019-04-26,APM Terminals,6,90.58333333333333,2.2166666666666663,66386,0,0.0
2019-04-26,China Shipping,9,91.46666666666667,2.0999999999999996,94782,2,0.222
2019-04-26,Everport,7,102.84285714285714,2.185714285714286,74871,0,0.0
2019-04-26,TraPac,8,92.925,2.425,87527,3,0.375
2019-04-26,Yang Ming,7,96.51428571428572,2.085714285714286,55895,2,0.286
2019-04-27,APM Terminals,11,96.06363636363636,1.9,98942,2,0.182
2019-04-27,China Shipping,5,96.32000000000001,1.7,33158,2,0.4
2019-04-27,Everport,4,81.7,2.075,37505,1,0.25
2019-04-27,TraPac,2,70.25,2.25,17591,0,0.0
2019-04-27,Yang Ming,6,98.25,2.216666666666667,56691,1,0.167
2019-04-28,APM Terminals,6,100.64999999999999,2.0,51598,0,0.0
2019-04-28,China Shipping,5,80.56,2.56,67079,3,0.6
2019-04-28,Everport,10,89.31,2.15,58864,4,0.4
2019-04-28,TraPac,2,95.94999999999999,1.9500000000000002,20456,1,0.5
2019-04-28,Yang Ming,4,75.825,2.95,60856,1,0.25
2019-04-29,APM Terminals,6,83.18333333333334,2.066666666666667,56547,0,0.0
2019-04-29,China Shipping,5,97.26,1.94,44704,0,0.0
2019-04-29,Everport,2,95.85,2.55,20510,0,0.0
2019-04-29,TraPac,3,80.8,2.066666666666667,25031,0,0.0
2019-04-29,Yang Ming,3,93.56666666666666,1.6666666666666667,24665,0,0.0
2019-04-30,APM Terminals,6,89.86666666666667,2.316666666666667,60931,1,0.167
2019-04-30,China Shipping,5,82.16,1.7,35416,1,0.2
2019-04-30,Everport,2,98.44999999999999,1.15,3253,0,0.0
2019-04-30,TraPac,6,90.71666666666665,1.9833333333333334,43401,0,0.0
2019-04-30,Yang Ming,9,88.12222222222222,1.5555555555555556,61573,2,0.222
2019-05-01,APM Terminals,7,91.60000000000001,2.2285714285714286,66601,1,0.143
2019-05-01,China Shipping,5,94.03999999999999,2.2800000000000002,51566,2,0.4
2019-05-01,Everport,5,83.64,2.44,56446,1,0.2
2019-05-01,TraPac,8,96.65,2.0875,83039,3,0.375
2019-05-01,Yang Ming,9,93.54444444444444,1.7222222222222223,77703,1,0.111
2019-05-02,APM Terminals,7,92.78571428571429,1.5714285714285714,44991,1,0.143
2019-05-02,China Shipping,2,90.0,2.15,20304,1,0.5
2019-05-02,Everport,6,83.73333333333333,1.7,43805,0,0.0
2019-05-02,TraPac,9,89.64444444444445,2.011111111111111,66859,2,0.222
2019-05-02,Yang Ming,8,92.375,1.9000000000000001,52418,1,0.125
2019-05-03,APM Terminals,7,72.47142857142856,1.9285714285714286,69419,3,0.429
2019-05-03,China Shipping,6,95.38333333333333,2.4,83423,0,0.0
2019-05-03,Everport,7,85.61428571428571,2.557142857142857,92852,2,0.286
2019-05-03,TraPac,5,91.34,2.08,40704,1,0.2
2019-05-03,Yang Ming,9,92.14444444444445,2.3444444444444446,99480,1,0.111
2019-05-04,APM Terminals,7,83.37142857142858,2.057142857142857,55479,1,0.143
2019-05-04,China Shipping,2,76.1,2.2,21871,1,0.5
2019-05-04,Everport,4,88.3,2.075,25902,1,0.25
2019-05-04,TraPac,7,90.18571428571428,2.3000000000000003,71166,0,0.0
2019-05-04,Yang Ming,4,76.8,2.2,48677,2,0.5
2019-05-05,APM Terminals,3,81.7,1.7333333333333334,10549,0,0.0
2019-05-05,China Shipping,4,84.175,2.2,46316,0,0.0
2019-05-05,Everport,3,83.86666666666667,2.766666666666667,40006,2,0.667
2019-05-05,TraPac,8,89.7875,2.025,82869,1,0.125
2019-05-05,Yang Ming,7,93.10000000000001,2.185714285714286,70297,1,0.143
2019-05-06,APM Terminals,5,95.24,2.2800000000000002,47408,0,0.0
2019-05-06,China Shipping,4,82.275,2.625,47475,1,0.25
2019-05-06,Everport,4,87.94999999999999,1.825,26244,0,0.0
2019-05-06,TraPac,2,98.9,2.9,23046,0,0.0
2019-05-06,Yang Ming,9,86.80000000000001,2.0,72982,3,0.333
2019-05-07,APM Terminals,7,86.08571428571429,2.3714285714285714,84764,1,0.143
2019-05-07,China Shipping,6,93.23333333333333,2.266666666666667,65525,0,0.0
2019-05-07,Everport,4,79.25,2.5,42863,0,0.0
2019-05-07,TraPac,6,87.16666666666667,2.1,55896,0,0.0
2019-05-07,Yang Ming,7,80.32857142857142,2.457142857142857,88457,0,0.0
2019-05-08,APM Terminals,4,92.4,2.225,46840,1,0.25
2019-05-08,China Shipping,3,96.10000000000001,1.8666666666666665,30211,1,0.333
2019-05-08,Everport,3,85.3,2.1999999999999997,39160,0,0.0
2019-05-08,TraPac,9,91.19999999999999,2.288888888888889,106410,0,0.0
2019-05-08,Yang Ming,11,93.10909090909091,2.1545454545454543,109204,1,0.091
2019-05-09,APM Terminals,2,94.05,2.65,20121,0,0.0
2019-05-09,China Shipping,1,76.0,2.2,6756,0,0.0
2019-05-09,Everport,2,106.75,1.3,7564,0,0.0
2019-05-09,TraPac,4,105.05,2.1,35462,0,0.0
2019-05-09,Yang Ming,10,91.38,1.8699999999999999,94576,2,0.2
2019-05-10,APM Terminals,7,91.02857142857144,2.2714285714285714,57960,2,0.286
2019-05-10,China Shipping,2,92.15,1.9000000000000001,13234,0,0.0
2019-05-10,Everport,5,96.4,1.8,17209,0,0.0
2019-05-10,TraPac,7,85.39999999999999,2.1,67587,2,0.286
2019-05-10,Yang Ming,2,82.55000000000001,1.75,9665,0,0.0
2019-05-11,APM Terminals,8,83.9375,2.0125,75516,2,0.25
2019-05-11,China Shipping,8,97.4,2.175,69766,3,0.375
2019-05-11,Everport,2,100.1,2.3,23736,0,0.0
2019-05-11,TraPac,8,83.5875,2.075,90576,1,0.125
2019-05-11,Yang Ming,8,91.55,2.1375,64342,1,0.125
2019-05-12,APM Terminals,7,92.07142857142857,2.4714285714285715,83527,0,0.0
2019-05-12,China Shipping,4,74.675,2.125,34821,1,0.25
2019-05-12,Everport,4,93.2,2.075,36558,1,0.25
2019-05-12,TraPac,3,100.66666666666667,2.5666666666666664,39032,0,0.0
2019-05-12,Yang Ming,7,86.60000000000001,1.9142857142857144,71721,3,0.429
2019-05-13,APM Terminals,4,96.25,2.1,40832,2,0.5
2019-05-13,China Shipping,5,103.96,2.4,55168,0,0.0
2019-05-13,Everport,11,88.31818181818181,2.3272727272727276,119507,2,0.182
2019-05-13,TraPac,5,82.74,2.2600000000000002,48396,0,0.0
2019-05-13,Yang Ming,5,90.4,2.54,72844,2,0.4
2019-05-14,APM Terminals,5,74.78,1.94,44772,0,0.0
2019-05-14,China Shipping,6,83.31666666666668,2.2333333333333334,69409,1,0.167
2019-05-14,Everport,6,87.25,2.4,76911,1,0.167
2019-05-14,TraPac,2,105.5,2.0,16285,0,0.0
2019-05-14,Yang Ming,2,94.1,1.9,17372,0,0.0
2019-05-15,APM Terminals,8,95.2875,2.35,104154,3,0.375
2019-05-15,China Shipping,6,86.71666666666665,1.9833333333333334,52769,0,0.0
2019-05-15,Everport,7,99.31428571428572,1.9000000000000001,69148,1,0.143
2019-05-15,TraPac,3,80.93333333333334,2.6666666666666665,42503,1,0.333
2019-05-15,Yang Ming,4,100.5,1.9,43554,0,0.0
2019-05-16,APM Terminals,4,92.9,2.4,53371,0,0.0
2019-05-16,China Shipping,8,90.225,2.4125,101311,1,0.125
2019-05-16,Everport,7,85.92857142857143,1.5857142857142859,43151,0,0.0
2019-05-16,TraPac,8,94.3625,1.825,69022,0,0.0
2019-05-16,Yang Ming,4,80.875,2.525,50188,0,0.0
2019-05-17,APM Terminals,8,94.25,2.2125,74254,1,0.125
2019-05-17,China Shipping,2,89.75,1.7,22051,0,0.0
2019-05-17,Everport,3,70.73333333333333,2.2666666666666666,43506,0,0.0
2019-05-17,TraPac,6,92.10000000000001,1.7333333333333334,27791,1,0.167
2019-05-17,Yang Ming,8,82.25,2.025,72732,2,0.25
2019-05-18,APM Terminals,7,93.51428571428572,2.242857142857143,52214,0,0.0
2019-05-18,China Shipping,5,93.78,2.06,56199,1,0.2
2019-05-18,Everport,7,90.5,1.8857142857142857,55644,1,0.143
2019-05-18,TraPac,7,86.21428571428571,2.1999999999999997,66903,1,0.143
2019-05-18,Yang Ming,12,91.36666666666667,2.0833333333333335,112035,1,0.083
2019-05-19,APM Terminals,10,87.89,2.1,101379,4,0.4
2019-05-19,China Shipping,5,91.52000000000001,2.0,51638,0,0.0
2019-05-19,Everport,5,85.05999999999999,1.98,50453,0,0.0
2019-05-19,TraPac,8,93.0625,2.1875,85490,2,0.25
2019-05-19,Yang Ming,8,94.3,2.1875,76174,0,0.0
2019-05-20,APM Terminals,4,98.65,2.975,49403,1,0.25
2019-05-20,China Shipping,4,89.8,2.325,56672,1,0.25
2019-05-20,Everport,6,89.75,2.6166666666666667,84271,1,0.167
2019-05-20,TraPac,3,86.86666666666667,2.2666666666666666,32725,0,0.0
2019-05-20,Yang Ming,7,93.17142857142858,2.1285714285714286,51213,1,0.143
2019-05-21,APM Terminals,8,88.6125,1.9500000000000002,70072,2,0.25
2019-05-21,China Shipping,7,95.55714285714285,2.357142857142857,62491,2,0.286
2019-05-21,Everport,5,91.52000000000001,2.52,66104,0,0.0
2019-05-21,TraPac,8,95.7125,2.4375,88167,0,0.0
2019-05-21,Yang Ming,5,105.88,1.7799999999999998,38147,2,0.4
2019-05-22,APM Terminals,5,93.97999999999999,2.2,46377,0,0.0
2019-05-22,China Shipping,3,92.0,2.1333333333333333,23584,0,0.0
2019-05-22,Everport,10,86.37,2.04,95207,3,0.3
2019-05-22,TraPac,6,85.8,2.4499999999999997,68173,1,0.167
2019-05-22,Yang Ming,9,90.9,2.1666666666666665,111295,0,0.0
2019-05-23,APM Terminals,7,81.67142857142858,2.157142857142857,63516,1,0.143
2019-05-23,China Shipping,5,97.67999999999999,2.3400000000000003,64784,1,0.2
2019-05-23,Everport,6,75.85000000000001,2.033333333333333,50880,2,0.333
2019-05-23,TraPac,6,79.28333333333335,2.15,58559,1,0.167
2019-05-23,Yang Ming,7,89.27142857142857,2.0571428571428574,71534,1,0.143
2019-05-24,APM Terminals,11,80.10000000000001,2.4545454545454546,97675,2,0.182
2019-05-24,China Shipping,7,100.78571428571429,2.3857142857142857,81576,1,0.143
2019-05-24,Everport,4,88.30000000000001,1.9000000000000001,36459,0,0.0
2019-05-24,TraPac,7,79.48571428571428,2.357142857142857,81423,1,0.143
2019-05-24,Yang Ming,9,94.65555555555555,2.2777777777777777,106189,1,0.111
2019-05-25,APM Terminals,3,97.03333333333335,2.6666666666666665,39290,0,0.0
2019-05-25,China Shipping,10,81.45,2.16,101705,1,0.1
2019-05-25,Everport,3,92.43333333333334,1.9333333333333333,24722,0,0.0
2019-05-25,TraPac,8,95.2875,2.15,94050,0,0.0
2019-05-25,Yang Ming,2,84.7,2.05,22022,0,0.0
2019-05-26,APM Terminals,5,98.36,1.7600000000000002,42435,1,0.2
2019-05-26,China Shipping,4,90.125,2.05,41425,0,0.0
2019-05-26,Everport,3,95.86666666666667,1.8333333333333333,9522,0,0.0
2019-05-26,TraPac,9,80.38888888888889,2.2555555555555555,97512,2,0.222
2019-05-26,Yang Ming,6,86.86666666666667,1.8499999999999999,52352,1,0.167
2019-05-27,APM Terminals,4,99.025,1.325,26255,1,0.25
2019-05-27,China Shipping,5,81.22,2.2199999999999998,57191,1,0.2
2019-05-27,Everport,2,103.0,1.75,18524,0,0.0
2019-05-27,TraPac,8,81.025,2.3125,92363,0,0.0
2019-05-27,Yang Ming,5,96.9,2.8600000000000003,70957,1,0.2
2019-05-28,APM Terminals,4,92.7,2.225,38849,1,0.25
2019-05-28,China Shipping,7,101.21428571428571,2.542857142857143,80350,1,0.143
2019-05-28,Everport,5,96.92,2.02,40380,0,0.0
2019-05-28,TraPac,3,94.73333333333333,2.4333333333333336,38459,0,0.0
2019-05-28,Yang Ming,3,85.73333333333333,1.8333333333333333,29290,0,0.0
2019-05-29,APM Terminals,2,86.35,2.25,28819,1,0.5
2019-05-29,China Shipping,6,89.53333333333335,1.883333333333333,51435,0,0.0
2019-05-29,Everport,9,96.91111111111111,2.022222222222222,86499,1,0.111
2019-05-29,TraPac,10,96.6,2.35,116798,1,0.1
2019-05-29,Yang Ming,5,100.44,2.52,70399,1,0.2
2019-05-30,APM Terminals,8,82.025,2.175,82555,1,0.125
2019-05-30,China Shipping,4,92.1,1.925,31245,0,0.0
2019-05-30,Everport,9,97.07777777777778,2.4444444444444446,99172,2,0.222
2019-05-30,TraPac,4,82.17500000000001,2.075,26437,2,0.5
2019-05-30,Yang Ming,7,87.54285714285713,2.085714285714286,63118,1,0.143
2019-05-31,APM Terminals,4,78.75,2.1,42070,1,0.25
2019-05-31,China Shipping,6,99.2,2.1833333333333336,62215,0,0.0
